"Comune";"Provincia";"Regione";"Nome";"Anno inserimento";"Data e ora inserimento";"Identificatore in OpenStreetMap";"Longitudine";"Latitudine";
"Fiorano Modenese";"MODENA";"Emilia-Romagna";"Tabaccheria Valenti";"2014";"2014-03-07T13:40:48Z";"2497570916";"10.833671";"44.5349396";
"Fiumalbo";"MODENA";"Emilia-Romagna";"Ballantini Ester";"2016";"2016-01-29T17:32:09Z";"3670547935";"10.6412542";"44.1677223";
"Formigine";"MODENA";"Emilia-Romagna";"";"2011";"2011-07-29T15:01:37Z";"1377667916";"10.8417467";"44.5772978999999";
"Modena";"MODENA";"Emilia-Romagna";"Tabaccheria";"2015";"2015-10-18T18:00:18Z";"3791786926";"10.8906623";"44.6436892999999";
"Anzola dell'Emilia";"BOLOGNA";"Emilia-Romagna";"";"2014";"2014-08-25T10:35:33Z";"3040926683";"11.1938498";"44.5458921";
"Bologna";"BOLOGNA";"Emilia-Romagna";"";"2011";"2011-03-19T18:55:52Z";"1209308243";"11.3199317";"44.4952791999999";
"Bologna";"BOLOGNA";"Emilia-Romagna";"";"2011";"2011-05-25T18:03:54Z";"1299949000";"11.3426752";"44.493492";
"Bologna";"BOLOGNA";"Emilia-Romagna";"";"2015";"2015-11-03T22:16:36Z";"3816325991";"11.3710989999999";"44.4643202999999";
"Bologna";"BOLOGNA";"Emilia-Romagna";"Fior Di Loto";"2016";"2016-01-26T17:29:17Z";"3968909736";"11.3971801";"44.5094010999999";
"Bologna";"BOLOGNA";"Emilia-Romagna";"La 310";"2011";"2011-04-02T16:54:11Z";"1229486127";"11.3127856999999";"44.4935607";
"Bologna";"BOLOGNA";"Emilia-Romagna";"Tabaccheria Zilioli Massimo";"2016";"2016-02-06T15:43:38Z";"3992187910";"11.2960572999999";"44.4999425";
"Ferrara";"FERRARA";"Emilia-Romagna";"";"2015";"2015-10-28T10:58:14Z";"3798256854";"11.6071325";"44.8411152999999";
"Alfonsine";"RAVENNA";"Emilia-Romagna";"";"2013";"2013-12-18T14:47:02Z";"2585170239";"12.0473395";"44.5029608999999";
"Conselice";"RAVENNA";"Emilia-Romagna";"";"2014";"2014-03-10T17:30:49Z";"2710901641";"11.8355689";"44.5129287999999";
"Ravenna";"RAVENNA";"Emilia-Romagna";"";"2013";"2013-12-18T13:52:51Z";"2585089493";"12.2022447";"44.4209909";
"Ravenna";"RAVENNA";"Emilia-Romagna";"";"2013";"2013-12-18T14:29:05Z";"2585157699";"12.1997304";"44.4190686";
"Ravenna";"RAVENNA";"Emilia-Romagna";"";"2014";"2014-06-21T10:09:10Z";"2585157695";"12.1988609";"44.4175355";
"Ravenna";"RAVENNA";"Emilia-Romagna";"";"2015";"2015-10-29T10:46:10Z";"3808176130";"12.2939805";"44.4411076";
"Ravenna";"RAVENNA";"Emilia-Romagna";"";"2015";"2015-10-29T10:46:11Z";"3808176149";"12.2839747999999";"44.4704590999999";
"Ravenna";"RAVENNA";"Emilia-Romagna";"";"2015";"2015-10-29T11:15:55Z";"3808192510";"12.1996626";"44.4168408";
"Ravenna";"RAVENNA";"Emilia-Romagna";"";"2015";"2015-10-29T11:15:55Z";"3808192511";"12.1990725";"44.4177942";
"Forli'";"FORLI'";"Emilia-Romagna";"";"2011";"2011-03-12T13:53:27Z";"1198374513";"12.065262";"44.2149454999999";
"Forli'";"FORLI'";"Emilia-Romagna";"";"2015";"2015-01-24T13:47:30Z";"3307582725";"12.0192394";"44.1963015999999";
"Forlimpopoli";"FORLI'";"Emilia-Romagna";"";"2015";"2015-02-01T12:39:20Z";"3325075099";"12.1303602";"44.1879405";
"Piandimeleto";"PESARO E URBINO";"Marche";"";"2011";"2011-08-22T11:10:53Z";"1408332942";"12.4137103";"43.72486";
"Ancona";"ANCONA";"Marche";"";"2010";"2010-03-13T23:46:58Z";"665605850";"13.5044518";"43.6122001";
"Ancona";"ANCONA";"Marche";"";"2010";"2010-03-13T23:46:58Z";"665605891";"13.5071642999999";"43.6165737999999";
"Ancona";"ANCONA";"Marche";"";"2015";"2015-05-02T05:12:03Z";"3492638375";"13.5097543";"43.6199142999999";
"Ancona";"ANCONA";"Marche";"La curva del tabaccaro";"2016";"2016-02-14T18:57:08Z";"687053342";"13.5144052";"43.5993591";
"Ancona";"ANCONA";"Marche";"L'angolo dei regali";"2016";"2016-02-13T23:51:30Z";"4004942789";"13.5127183";"43.6163655";
"Ancona";"ANCONA";"Marche";"Tabaccheria Crippa";"2013";"2013-10-20T21:47:43Z";"2503340134";"13.5136600999999";"43.6177949";
"Ancona";"ANCONA";"Marche";"Tabaccheria Letizia Verdolini";"2010";"2010-03-06T02:54:15Z";"660916163";"13.5084876";"43.6041774999999";
"Ancona";"ANCONA";"Marche";"Tabaccheria Maria Teresa Pellegrini";"2014";"2014-07-05T22:46:21Z";"660916146";"13.5072376";"43.6026870999999";
"Ancona";"ANCONA";"Marche";"Tabaccheria Sartarelli";"2013";"2013-10-20T21:47:46Z";"1231713526";"13.4979618";"43.6074892999999";
"Ancona";"ANCONA";"Marche";"Tabaccheria Scaccomatto";"2016";"2016-02-05T21:40:27Z";"3991196665";"13.5241311";"43.6166079999999";
"Ancona";"ANCONA";"Marche";"Tabacchi";"2010";"2010-03-13T01:57:07Z";"664964907";"13.5038636";"43.6067821999999";
"Jesi";"ANCONA";"Marche";"Tabaccheria Grilli";"2014";"2014-08-16T22:17:02Z";"3021188414";"13.238606";"43.5197556999999";
"Macerata";"MACERATA";"Marche";"";"2012";"2012-11-30T13:28:54Z";"2041900046";"13.4592649";"43.2929789";
"Macerata";"MACERATA";"Marche";"Tabacchi Lotto";"2013";"2013-09-27T12:23:51Z";"2473449391";"13.4562686";"43.2958422";
"San Benedetto del Tronto";"ASCOLI PICENO";"Marche";"";"2013";"2013-09-23T17:54:07Z";"2469054628";"13.8931564";"42.9102183999999";
"San Benedetto del Tronto";"ASCOLI PICENO";"Marche";"";"2013";"2013-09-23T17:54:07Z";"2469054628";"13.8931564";"42.9102183999999";
"San Benedetto del Tronto";"ASCOLI PICENO";"Marche";"";"2013";"2013-11-14T17:03:25Z";"2532403344";"13.9039468999999";"42.9139506";
"Massa";"MASSA-CARRARA";"Toscana";"";"2015";"2015-01-08T19:23:06Z";"3277385161";"10.1309857";"44.029518";
"Bagni di Lucca";"LUCCA";"Toscana";"";"2014";"2014-07-23T17:52:01Z";"2976103382";"10.5908738";"44.0103028999999";
"Barga";"LUCCA";"Toscana";"";"2014";"2014-07-23T16:22:42Z";"2975938974";"10.4786678";"44.0469118999999";
"Barga";"LUCCA";"Toscana";"";"2014";"2014-07-23T16:22:42Z";"2975938986";"10.4708685999999";"44.0486300999999";
"Gallicano";"LUCCA";"Toscana";"";"2013";"2013-09-10T09:41:52Z";"2452611072";"10.4395044";"44.0603199999999";
"Gallicano";"LUCCA";"Toscana";"";"2013";"2013-09-10T09:41:52Z";"2452611080";"10.4377678";"44.0613299999999";
"Lucca";"LUCCA";"Toscana";"";"2014";"2014-08-03T09:09:59Z";"2993598942";"10.5041192999999";"43.8431566";
"Lucca";"LUCCA";"Toscana";"";"2014";"2014-08-03T09:09:59Z";"2993598943";"10.5065588";"43.8455823999999";
"Lucca";"LUCCA";"Toscana";"";"2014";"2014-08-03T09:27:25Z";"2993609229";"10.49975";"43.8429509999999";
"Lucca";"LUCCA";"Toscana";"Tabacchi";"2015";"2015-10-13T12:01:42Z";"3784557075";"10.5032464";"43.8426905999999";
"Minucciano";"LUCCA";"Toscana";"";"2014";"2014-08-03T10:46:18Z";"2993723979";"10.198883";"44.2070715999999";
"Montecatini-Terme";"PISTOIA";"Toscana";"";"2012";"2012-10-27T09:45:34Z";"1985477142";"10.7689641";"43.8840022999999";
"Pescia";"PISTOIA";"Toscana";"";"2012";"2012-10-20T16:26:22Z";"1975294484";"10.6875847";"43.8803762";
"Pescia";"PISTOIA";"Toscana";"";"2012";"2012-10-27T10:16:30Z";"1985513119";"10.6885487";"43.9022829999999";
"Pescia";"PISTOIA";"Toscana";"";"2012";"2012-10-27T12:51:22Z";"1985614373";"10.687891";"43.8964123";
"Pescia";"PISTOIA";"Toscana";"";"2012";"2012-11-17T09:40:11Z";"1571735391";"10.688669";"43.9042269999999";
"Pistoia";"PISTOIA";"Toscana";"";"2016";"2016-02-01T10:21:15Z";"3981543190";"10.9154114";"43.931998";
"Pistoia";"PISTOIA";"Toscana";"Viziosità";"2015";"2015-11-15T10:17:56Z";"3837016055";"10.8911269999999";"43.9238688";
"Capraia e Limite";"FIRENZE";"Toscana";"Tabacchi";"2015";"2015-09-13T14:40:16Z";"3741348247";"10.9808923";"43.7450170999999";
"Castelfiorentino";"FIRENZE";"Toscana";"";"2015";"2015-04-01T06:12:02Z";"3429671817";"10.9702608";"43.6050714";
"Firenze";"FIRENZE";"Toscana";"";"2011";"2011-04-30T05:24:30Z";"1266344562";"11.2533283999999";"43.7899616999999";
"Firenze";"FIRENZE";"Toscana";"";"2014";"2014-11-22T16:13:43Z";"3200104077";"11.2294023";"43.7902618999999";
"Firenze";"FIRENZE";"Toscana";"";"2015";"2015-09-24T06:08:09Z";"2361925710";"11.2212691";"43.7928294";
"Firenze";"FIRENZE";"Toscana";"Guarnieri Andrea rivendita tabacchi n°83";"2013";"2013-05-05T10:43:34Z";"2292273550";"11.2536205";"43.7685327";
"Lastra a Signa";"FIRENZE";"Toscana";"";"2012";"2012-04-25T08:11:15Z";"1730294730";"11.1056307";"43.7696597999999";
"Sesto Fiorentino";"FIRENZE";"Toscana";"";"2015";"2015-09-18T11:07:20Z";"3749095583";"11.1921434";"43.8335887";
"Collesalvetti";"LIVORNO";"Toscana";"";"2012";"2012-03-09T22:35:55Z";"1668026158";"10.343375";"43.5809825999999";
"Livorno";"LIVORNO";"Toscana";"";"2010";"2010-10-16T11:33:23Z";"339861220";"10.3157783999999";"43.5524194999999";
"Livorno";"LIVORNO";"Toscana";"";"2010";"2010-10-16T11:33:23Z";"339862236";"10.3083515";"43.554394";
"Livorno";"LIVORNO";"Toscana";"";"2010";"2010-10-16T11:33:23Z";"344244500";"10.3255681";"43.5463431";
"Livorno";"LIVORNO";"Toscana";"";"2010";"2010-10-16T11:33:23Z";"391310888";"10.3162828";"43.540576";
"Livorno";"LIVORNO";"Toscana";"";"2010";"2010-10-16T11:33:23Z";"411480939";"10.3146675";"43.5542949";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-02-10T23:39:55Z";"1627628436";"10.3260973";"43.563692";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-03-03T23:08:49Z";"1658307595";"10.3223268";"43.5492782999999";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-03-06T23:45:01Z";"1663406947";"10.3399338";"43.5696942";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-04-17T22:28:28Z";"1721214082";"10.3154918";"43.5386300999999";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-04-20T22:14:58Z";"1724644745";"10.3305503";"43.5540577";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-04-20T22:14:59Z";"1724644774";"10.3326595";"43.5562659";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-04-30T22:32:46Z";"1736736922";"10.330614";"43.5630560999999";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-06-01T22:39:03Z";"1773096487";"10.3291135";"43.5594743999999";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-06-24T14:38:06Z";"1800643318";"10.3136682";"43.5533444";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-10-16T21:14:07Z";"1969075515";"10.3032629999999";"43.5376041999999";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-11-16T20:11:08Z";"2017058723";"10.3279745999999";"43.5502034";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-01-08T23:07:16Z";"2102226013";"10.321278";"43.5240361999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-01-16T00:31:19Z";"2113115671";"10.3410747999999";"43.5181375";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-01-17T17:35:00Z";"2076636464";"10.3229428999999";"43.5256186";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-05-20T22:12:02Z";"2313660709";"10.3102385";"43.5487511999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-05-20T23:58:49Z";"2313726871";"10.3109733";"43.5508244999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-06-12T13:43:54Z";"2341971144";"10.3050153";"43.5447794999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-06-12T13:43:54Z";"2341971150";"10.3044265";"43.5456362999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-08-11T15:19:13Z";"2102225179";"10.3182296";"43.5215879";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-09-25T17:09:52Z";"2471279367";"10.3434872";"43.5269155";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-04-12T08:06:25Z";"2784840458";"10.325131";"43.4977717";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-05-12T13:46:23Z";"2852909819";"10.3247515";"43.5171047999999";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-06-10T14:30:48Z";"2909133083";"10.30437";"43.5454578";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-06-10T14:30:48Z";"2909133084";"10.3050651";"43.5461208999999";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-06-10T14:30:48Z";"2909133085";"10.3120703";"43.5475633";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-07-23T14:39:00Z";"388283831";"10.3314967";"43.5465488999999";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-07-26T10:20:07Z";"2980844730";"10.3101749";"43.5492879999999";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-07-26T10:20:07Z";"2980844732";"10.3079372";"43.5502037999999";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-07-26T10:20:07Z";"2980847739";"10.3082148999999";"43.5542644";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-07-26T10:20:07Z";"2980847745";"10.3125315";"43.5611924";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-07-26T10:51:16Z";"339862233";"10.3097078";"43.5507539999999";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-10-02T16:31:56Z";"3107513297";"10.3182156";"43.5611012";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-11-26T11:45:52Z";"3205986861";"10.3104706";"43.5469788999999";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-12-15T18:27:04Z";"2177856585";"10.3492753";"43.4930675";
"Livorno";"LIVORNO";"Toscana";"";"2015";"2015-06-13T12:39:38Z";"3592094518";"10.3210929";"43.5399602999999";
"Livorno";"LIVORNO";"Toscana";"";"2015";"2015-06-29T13:16:37Z";"2980847733";"10.3092805";"43.5511933";
"Livorno";"LIVORNO";"Toscana";"";"2015";"2015-06-29T13:20:37Z";"3625248682";"10.3134385";"43.5440997999999";
"Livorno";"LIVORNO";"Toscana";"";"2015";"2015-06-29T13:35:24Z";"3625264723";"10.313006";"43.5408824";
"Livorno";"LIVORNO";"Toscana";"";"2015";"2015-06-29T13:35:24Z";"3625264724";"10.3082369";"43.5512195";
"Livorno";"LIVORNO";"Toscana";"";"2015";"2015-09-19T12:44:37Z";"3750436982";"10.3035601";"43.5312434";
"Livorno";"LIVORNO";"Toscana";"";"2016";"2016-01-07T22:11:51Z";"3933032861";"10.327532";"43.5300602";
"Livorno";"LIVORNO";"Toscana";"Antica Tabaccheria della Stazione di Livorno";"2012";"2012-03-09T00:30:59Z";"1666708107";"10.3359421";"43.5539873";
"Livorno";"LIVORNO";"Toscana";"Il Maggiolone";"2012";"2012-04-20T22:14:53Z";"1724644661";"10.3286316";"43.5618334999999";
"Livorno";"LIVORNO";"Toscana";"Matteo e Francesco";"2012";"2012-04-20T22:14:54Z";"1724644677";"10.3272926";"43.5603218999999";
"Livorno";"LIVORNO";"Toscana";"Salvador";"2015";"2015-02-23T14:04:51Z";"388283832";"10.3288759";"43.5479058";
"Livorno";"LIVORNO";"Toscana";"Scardino";"2014";"2014-07-26T10:20:06Z";"2980844726";"10.3072535";"43.5501495";
"Livorno";"LIVORNO";"Toscana";"Tabaccheria Griselli Marco";"2015";"2015-04-04T15:05:00Z";"951444582";"10.3176717";"43.5526057";
"Livorno";"LIVORNO";"Toscana";"Tabaccheria Ricevitoria Lotto";"2016";"2016-01-07T21:19:48Z";"1723221595";"10.3399379";"43.5505132999999";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2014";"2014-04-12T08:06:25Z";"2784840451";"10.4361149";"43.3899613999999";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2014";"2014-06-10T15:01:27Z";"2909181529";"10.4266974";"43.3998691999999";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2014";"2014-06-10T15:01:27Z";"2909181531";"10.4093462";"43.4058609";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2015";"2015-07-05T16:35:36Z";"2909181530";"10.4101932";"43.4051098999999";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2015";"2015-09-08T11:54:48Z";"3734393272";"10.4500932";"43.4426682";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2016";"2016-01-29T11:41:26Z";"2909181528";"10.4346671";"43.3918066";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2016";"2016-01-29T11:50:38Z";"3975732298";"10.430509";"43.3913797";
"Rosignano Marittimo";"LIVORNO";"Toscana";"Tabaccheria Bini";"2016";"2016-01-29T11:36:27Z";"3975709666";"10.4325060999999";"43.3942377999999";
"Calcinaia";"PISA";"Toscana";"";"2010";"2010-10-03T13:00:25Z";"936552742";"10.5859155";"43.6701594";
"Cascina";"PISA";"Toscana";"";"2015";"2015-04-01T09:51:43Z";"3429836782";"10.4561434";"43.7095693999999";
"Pisa";"PISA";"Toscana";"";"2011";"2011-08-31T11:02:36Z";"1419101120";"10.4101458";"43.7127223";
"Pisa";"PISA";"Toscana";"";"2013";"2013-12-27T12:47:35Z";"2596717479";"10.4044764";"43.7134576999999";
"Pisa";"PISA";"Toscana";"";"2013";"2013-12-30T21:50:39Z";"2602065810";"10.4163172";"43.7196566";
"Pisa";"PISA";"Toscana";"";"2014";"2014-02-06T00:49:42Z";"2657074910";"10.4123237";"43.7155691";
"Pisa";"PISA";"Toscana";"";"2014";"2014-02-12T23:17:09Z";"2669450465";"10.4019531";"43.7233116999999";
"Pisa";"PISA";"Toscana";"";"2014";"2014-06-28T12:17:29Z";"2625799579";"10.4356509";"43.7087872999999";
"Pisa";"PISA";"Toscana";"";"2014";"2014-09-29T16:50:12Z";"3102272353";"10.4021241";"43.7098887";
"Pisa";"PISA";"Toscana";"";"2014";"2014-09-29T16:50:12Z";"3102272355";"10.4006349";"43.710517";
"Pisa";"PISA";"Toscana";"";"2014";"2014-09-29T16:50:13Z";"3102272357";"10.3995830999999";"43.7118395";
"Pisa";"PISA";"Toscana";"";"2014";"2014-09-29T16:50:13Z";"3102272359";"10.4016088999999";"43.7148090999999";
"Pisa";"PISA";"Toscana";"";"2014";"2014-11-30T15:58:00Z";"3212635021";"10.4007706";"43.7022331";
"Pisa";"PISA";"Toscana";"";"2015";"2015-01-08T13:41:06Z";"3276789168";"10.3854293";"43.7091475";
"Pisa";"PISA";"Toscana";"";"2015";"2015-04-27T15:19:26Z";"3481685019";"10.4060476";"43.7282701999999";
"Pisa";"PISA";"Toscana";"";"2015";"2015-04-27T15:24:21Z";"3481696196";"10.4034209";"43.7259316";
"Pisa";"PISA";"Toscana";"";"2015";"2015-10-02T16:47:36Z";"3102272361";"10.4009754";"43.7171566";
"Pisa";"PISA";"Toscana";"";"2015";"2015-11-05T12:56:32Z";"3102272358";"10.4005546";"43.7141032999999";
"Pisa";"PISA";"Toscana";"";"2016";"2016-01-28T20:06:35Z";"3481864311";"10.4022476";"43.7196180999999";
"Pisa";"PISA";"Toscana";"";"2016";"2016-01-28T20:07:59Z";"3102272360";"10.4017745";"43.7153558999999";
"Pisa";"PISA";"Toscana";"Tabaccheria";"2015";"2015-07-18T18:18:33Z";"2426902626";"10.4100529";"43.7186463";
"Pontedera";"PISA";"Toscana";"";"2011";"2011-10-08T19:37:32Z";"1459257929";"10.6345130999999";"43.6641205999999";
"San Giuliano Terme";"PISA";"Toscana";"";"2013";"2013-12-26T16:52:10Z";"2595543885";"10.4410626";"43.7626464";
"San Giuliano Terme";"PISA";"Toscana";"";"2014";"2014-01-23T13:26:49Z";"2633721527";"10.4686153999999";"43.7494956999999";
"San Giuliano Terme";"PISA";"Toscana";"";"2016";"2016-02-15T12:53:42Z";"4007352354";"10.4235574";"43.7216321";
"Santa Luce";"PISA";"Toscana";"";"2013";"2013-02-24T23:38:53Z";"2155362638";"10.5660148";"43.4331256999999";
"Santa Luce";"PISA";"Toscana";"";"2014";"2014-04-26T13:31:52Z";"2817936836";"10.4888242";"43.4371988999999";
"Santa Luce";"PISA";"Toscana";"";"2014";"2014-04-26T21:36:03Z";"2819361455";"10.5660954";"43.4725425999999";
"Arezzo";"AREZZO";"Toscana";"";"2012";"2012-12-11T02:17:35Z";"1432465125";"11.8828274";"43.4603216";
"Arezzo";"AREZZO";"Toscana";"";"2012";"2012-12-11T08:38:40Z";"1966840057";"11.8813038";"43.4635253";
"Arezzo";"AREZZO";"Toscana";"Tabaccheria Pucci";"2012";"2012-12-10T23:59:24Z";"1961324162";"11.8781725";"43.461488";
"Subbiano";"AREZZO";"Toscana";"Santini";"2012";"2012-06-25T10:29:56Z";"1153979221";"11.8697649999999";"43.5747003";
"Subbiano";"AREZZO";"Toscana";"Telefumo";"2012";"2012-06-25T10:30:31Z";"1150828535";"11.8693879";"43.5734201";
"Castelnuovo Berardenga";"SIENA";"Toscana";"";"2016";"2016-01-18T01:16:15Z";"3952882489";"11.5020886";"43.3453604999999";
"Chiusi";"SIENA";"Toscana";"Tabaccheria";"2013";"2013-02-15T09:54:51Z";"2155768489";"11.9575403";"43.0024643";
"Siena";"SIENA";"Toscana";"";"2011";"2011-12-23T12:13:48Z";"1559268655";"11.333875";"43.3246370999999";
"Castiglione della Pescaia";"GROSSETO";"Toscana";"Tabacchi";"2013";"2013-09-28T14:26:16Z";"2475284154";"10.8812067";"42.7632144";
"Castiglione della Pescaia";"GROSSETO";"Toscana";"Tabacchi";"2014";"2014-02-11T22:52:26Z";"2475514178";"10.8812856999999";"42.7638571999999";
"Follonica";"GROSSETO";"Toscana";"";"2015";"2015-10-19T01:37:09Z";"3792191280";"10.7352735";"42.9306994";
"Grosseto";"GROSSETO";"Toscana";"Tabacchi";"2015";"2015-06-16T10:14:13Z";"3598244286";"11.0044758";"42.7103228";
"Monte Argentario";"GROSSETO";"Toscana";"";"2014";"2014-09-29T20:22:18Z";"3102657194";"11.2042608";"42.3947082999999";
